Rank,University,Lowest Place,#
81,University of Texas at San Antonio,10th,1
82,Oklahoma State University - Stillwater,11th,1
83,University of North Texas,11th,1
84,University of Southern California,11th,1
85,Wayne State University,11th,1
86,Columbia University,12th,1
87,Duke University,12th,1
88,Florida Atlantic University,12th,1
89,Union College,12th,1
90,University of Arizona,12th,1
91,University of Hawaii at Manoa,12th,1
92,Wichita State University,12th,1
93,Kennesaw State University,13th,1
94,University of Central Florida,13th,1
95,University of Houston,13th,1
96,University of Delaware,14th,2
97,Portland State University,14th,1
98,University of Wisconsin-Platteville,14th,1
99,West Virginia University,14th,1
100,Cooper Union,15th,1
101,Georgia Southern University,15th,1
102,Lafayette College,15th,1
103,Northwestern University,15th,1
104,University of Pennsylvania,15th,1
105,Colorado School of Mines,16th,1
106,University of California Irvine,16th,1
107,University of Hartford,16th,1
108,University of North Florida,16th,1
109,Western Michigan University,16th,1
110,LeTourneau University,17th,1
111,Montana State University - Bozeman,17th,1
112,Syracuse University,17th,1
113,Temple University,17th,1
114,University of North Dakota,17th,1
115,Indiana University – Purdue University Indianapolis,18th,1
116,Monroe County Community College,18th,1
117,Tennessee Technological University,18th,1
118,University of California Riverside,18th,1
119,University of Colorado at Boulder,18th,1
120,University of Evansville,18th,1
121,University of Virginia,18th,1
122,Arizona State University,19th,1
123,North Dakota State University,19th,1
124,San Diego State University,19th,1
125,University of Colorado Denver,19th,1
126,University of Utah,19th,1
127,California State University Fresno,20th,1
128,University of California Davis,20th,1
129,Middle Tennessee State University,21st,1
130,Northern Illinois University,21st,1
131,Southern Illinois University Carbondale,21st,1
132,University of Kentucky,21st,1
133,Vanderbilt University,21st,1
134,Bradley University,22nd,1
135,California State University Los Angeles,22nd,1
136,Lehigh University,22nd,1
137,Pellissippi State Community College,22nd,1
138,Penn State Harrisburg,22nd,1
139,Santa Clara University,22nd,1
140,Washington State University,23rd,1
141,Carnegie Mellon University,25th,1
142,Mississippi State University,25th,1
143,Old Dominion University,25th,1
144,The University of Texas at Dallas,25th,1
145,University of Georgia,25th,1
146,University of the Pacific,25th,1
147,Virginia Commonwealth University,25th,1
148,Southern Methodist University,26th,2
149,University of Illinois at Chicago,26th,1
150,University of New Hampshire,26th,1
151,California State University Long Beach,27th,1
152,Florida International University,27th,1
153,Marquette University,27th,1
154,Washington University in St. Louis,27th,1
155,University of Wyoming,28th,2
156,Cedarville University,30th,2
157,FAMU-FSU College of Engineering,31st,1
158,Florida Institute of Technology,31st,1
159,United States Naval Academy,31st,1
160,Grand Valley State University,32nd,1
161,Texas Tech University,33rd,1
162,St. Cloud State University,34th,1
163,Central Michigan University,36th,1
164,Colorado Mesa University,38th,1
165,University of St. Thomas,38th,1
166,Embry-Riddle Aeronautical University,39th,1
167,York College of Pennsylvania,39th,1
168,Case Western Reserve University,41st,1
169,United States Air Force Academy,42nd,1
170,University of Minnesota Duluth,42nd,1
171,Purdue University - Northwest,46th,2
172,Ferris State University,46th,1
173,University of Maine,46th,1
174,Saint Louis University,66th,1
175,Binghamton University,92nd,1
176,Alabama A&M University,N/A,0
177,Brigham Young University,N/A,0
178,Central Piedmont Community College,N/A,0
179,City College of The City University of New York,N/A,0
180,Grand Canyon University,N/A,0
181,Loyola Marymount University,N/A,0
182,Miami University,N/A,0
183,Midwestern State University,N/A,0
184,New Jersey Institute of Technology,N/A,0
185,Nicholls State University,N/A,0
186,Philadelphia University,N/A,0
187,Pittsburg State University,N/A,0
188,Polytechnic Institute of New York University,N/A,0
189,Southern Illinois University Edwardsville,N/A,0
190,Texas State University,N/A,0
191,University of Alabama at Birmingham,N/A,0
192,University of Alabama in Huntsville,N/A,0
193,University of California Santa Barbara,N/A,0
194,University of Iowa,N/A,0
195,University of Massachusetts Dartmouth,N/A,0
196,University of Massachusetts Lowell,N/A,0
197,University of Portland,N/A,0
198,University of South Carolina,N/A,0
199,Vaughn College of Aeronautics and Technology,N/A,0
